mean 100 episode reward,current_lr,value_loss,time_elapsed,ent_coef_loss,episodes,eplenmean,n_updates,entropy,ent_coef,ep_rewmean,qf1_loss,qf2_loss,total timesteps,policy_loss,fps
0.5,0.00025,2.3634962e-05,7289,31.738083,600,834.0,499401,6.3189154,9.099564e-05,0.47086944,1.6734008e-05,9.8553155e-06,500400,-0.1484774,68
0.5,0.00025,1.26506675e-05,7335,-0.843709,604,834.0,502737,5.244936,8.21639e-05,0.5332599699999999,1.8801436e-05,1.805113e-05,503736,-0.15460576,68
0.5,0.00025,3.513133e-05,7384,3.4398975,608,834.0,506073,5.5368204,7.935683e-05,0.51339602,1.475456e-05,2.5107503e-05,507072,-0.16716585,68
0.5,0.00025,2.4843488e-05,7433,-4.7230105,612,834.0,509409,5.76524,7.606191e-05,0.48405463,1.2799121e-05,1.0469288e-05,510408,-0.13752681,68
0.5,0.00025,0.00027552876,7480,17.325346,616,834.0,512745,5.728501,7.114077e-05,0.4814618,6.5019485e-05,7.413539e-05,513744,-0.18154137,68
0.5,0.00025,1.748088e-05,7535,9.81263,620,834.0,516081,5.399418,6.9449336e-05,0.48878816,2.2634045e-05,1.2835795e-05,517080,-0.1716331,68
0.5,0.00025,1.181885e-05,7584,9.076658,624,834.0,519417,5.2799797,6.9718764e-05,0.48880562999999994,1.1232809e-05,1.0009042e-05,520416,-0.16473806,68
0.5,0.00025,3.8559236e-05,7631,-2.967578,628,834.0,522753,5.518321,7.414534e-05,0.47389839999999994,1.9059837e-05,1.1335688e-05,523752,-0.12434555,68
0.5,0.00025,6.4378764e-05,7679,5.293185,632,834.0,526089,5.482136,7.1639e-05,0.5255838599999999,4.5711167e-05,3.4494202e-05,527088,-0.13050026,68
0.5,0.00025,2.4891768e-05,7726,5.417383,636,834.0,529425,5.6666813,7.508526e-05,0.50753597,2.0942662e-05,1.6083191e-05,530424,-0.15836583,68
0.5,0.00025,2.8698196e-05,7776,-3.1143665,640,834.0,532761,6.0499277,7.519899e-05,0.5059111000000001,2.2241267e-05,2.8589002e-05,533760,-0.13310204,68
0.5,0.00025,2.4734869e-05,7849,4.082832,644,834.0,536097,5.9739933,7.300759e-05,0.5021499899999999,0.0002906939,0.00023572067,537096,-0.15045452,68
0.6,0.00025,7.860092e-05,7919,-5.4759836,648,834.0,539433,5.68723,6.956249e-05,0.60421613,3.6743375e-05,3.1497875e-05,540432,-0.10431247,68
0.6,0.00025,1.6247646e-05,7995,-5.8912225,652,834.0,542769,6.177257,7.20569e-05,0.60422199,1.6447815e-05,1.7509878e-05,543768,-0.1307364,68
0.6,0.00025,0.00018917877,8058,-1.4955087,656,834.0,546105,5.5898733,7.390609e-05,0.61045569,4.8241713e-05,7.3703646e-05,547104,-0.1248727,67
0.7,0.00025,1.0715361e-05,8104,-6.7503915,660,834.0,549441,5.9880657,7.123827e-05,0.6671826299999998,1.5731906e-05,9.934715e-06,550440,-0.12840703,67
0.7,0.00025,6.153772e-06,8148,-12.010006,664,834.0,552777,6.0589404,7.60495e-05,0.6996438500000001,1.0839241e-05,1.0754405e-05,553776,-0.15862107,67
0.7,0.00025,1.8160023e-05,8193,28.300512,668,834.0,556113,5.6077595,7.792086e-05,0.72022274,8.152734e-06,6.8708205e-06,557112,-0.13301355,67
0.8,0.00025,5.4923643e-05,8257,1.6809006,672,834.0,559449,6.51835,8.3898456e-05,0.78129249,1.4105545e-05,1.6678383e-05,560448,-0.18029262,67
0.8,0.00025,2.07657e-05,8333,-2.6118631,676,834.0,562785,6.518506,8.3140825e-05,0.7733133000000001,1.1740998e-05,1.091846e-05,563784,-0.14242853,67
0.8,0.00025,5.4636905e-05,8410,6.627088,680,834.0,566121,6.427163,8.284868e-05,0.7571715,1.2831134e-05,3.4905053e-05,567120,-0.18499842,67
0.8,0.00025,5.550478e-05,8486,-1.1933031,684,834.0,569457,6.3087273,8.756066e-05,0.7571337000000001,1.0145903e-05,1.7910186e-05,570456,-0.15084872,67
0.7,0.00025,1.1662715e-05,8562,-8.88378,688,834.0,572793,6.5505486,8.8325796e-05,0.7145136799999999,0.0013389731,0.0013038546,573792,-0.15495762,67
0.7,0.00025,1.7416143e-05,8641,-9.564262,692,834.0,576129,5.980543,8.6177184e-05,0.6989043599999999,1.3404314e-05,1.3449228e-05,577128,-0.1655743,66
0.7,0.00025,0.00015933425,8717,10.602461,696,834.0,579465,7.362715,8.975018e-05,0.69080363,2.5234436e-05,4.982928e-05,580464,-0.18492009,66
0.6,0.00025,9.2750655e-05,8785,-10.921082,700,834.0,582801,6.6401653,8.976833e-05,0.6049506299999999,4.121352e-05,3.365146e-05,583800,-0.11494073,66
0.6,0.00025,8.8939676e-05,8858,-26.402914,704,834.0,586137,6.479452,8.311657e-05,0.57028862,4.4433753e-05,4.2378597e-05,587136,-0.14893568,66
0.6,0.00025,7.199763e-05,8941,28.401424,708,834.0,589473,5.6659603,7.7817036e-05,0.60922317,4.242623e-05,5.5229164e-05,590472,-0.19287232,66
0.6,0.00025,0.00013412922,9036,9.270005,712,834.0,592809,6.163455,7.542048e-05,0.61532704,3.2632095e-05,2.2983346e-05,593808,-0.20702639,65
0.6,0.00025,6.460841e-05,9113,15.607262,716,834.0,596145,5.8570094,7.538561e-05,0.6153259099999999,5.7379337e-05,9.2949194e-05,597144,-0.20111871,65
0.6,0.00025,6.994294e-05,9244,-0.03806925,720,834.0,599481,5.98795,7.1245675e-05,0.61515007,1.7330865e-05,2.582089e-05,600480,-0.20931855,64
0.6,0.00025,3.1317533e-05,9321,-11.642578,724,834.0,602817,6.3263955,7.132378e-05,0.6444124600000001,1.8396788e-05,1.3185524e-05,603816,-0.17986454,64
0.7,0.00025,5.5869755e-06,9407,5.1169453,728,834.0,606153,5.9117427,7.2338094e-05,0.6588127800000001,8.548237e-06,5.0303606e-06,607152,-0.17517933,64
0.6,0.00025,1.7426435e-05,9486,-5.756943,732,834.0,609489,6.107006,6.842801e-05,0.62526029,1.0023718e-05,1.2082282e-05,610488,-0.15695399,64
0.6,0.00025,1.7948525e-05,9558,18.012667,736,834.0,612825,6.2882404,7.032879e-05,0.62867097,2.1679887e-05,1.8888588e-05,613824,-0.16791672,64
0.6,0.00025,6.752397e-06,9664,-6.4411564,740,834.0,616161,6.18478,7.144851e-05,0.6292390200000001,2.1221795e-05,1.8845727e-05,617160,-0.1684222,63
0.6,0.00025,3.273337e-05,9795,8.992078,744,834.0,619497,5.5225973,7.080594e-05,0.6292471000000001,0.00010630167,5.3228003e-05,620496,-0.19822958,63
0.5,0.00025,1.2609487e-05,9906,-2.4556649,748,834.0,622833,5.731701,6.575958e-05,0.5477032900000001,1.6553755e-05,8.719608e-06,623832,-0.18786037,62
0.6,0.00025,0.00014658584,9983,-11.227921,752,834.0,626169,6.152807,6.428713e-05,0.60100629,5.324577e-05,2.3607688e-05,627168,-0.14511032,62
0.7,0.00025,4.841115e-05,10058,-9.302967,756,834.0,629505,6.113722,6.802038e-05,0.6594748600000001,1.2460478e-05,2.339952e-05,630504,-0.12933314,62
0.6,0.00025,9.79192e-05,10128,-3.8612716,760,834.0,632841,6.425096,7.091223e-05,0.6178301600000001,4.5655615e-05,7.72679e-05,633840,-0.14656141,62
0.5,0.00025,4.238412e-05,10224,-27.808132,764,834.0,636177,6.5073366,7.4967276e-05,0.54148482,4.9238326e-05,6.183555e-05,637176,-0.1257894,62
0.6,0.00025,0.00016168426,10340,5.4919376,768,834.0,639513,6.148366,7.237066e-05,0.5734175,5.503212e-05,6.5163455e-05,640512,-0.11793472,61
0.5,0.00025,9.963629e-06,10444,-3.9989874,772,834.0,642849,6.1968284,7.47253e-05,0.5161355699999999,5.906624e-06,5.1908146e-06,643848,-0.15213802,61
0.5,0.00025,3.4211807e-05,10556,-6.329053,776,834.0,646185,6.1167183,7.147999e-05,0.49234038999999996,3.4776967e-05,3.806573e-05,647184,-0.15196073,61
0.5,0.00025,1.4347381e-05,10656,9.443493,780,834.0,649521,6.4944234,7.2023446e-05,0.5041787299999999,2.429693e-05,1.581966e-05,650520,-0.11831748,61
0.5,0.00025,1.9918307e-05,10773,-17.472424,784,834.0,652857,6.948426,7.97423e-05,0.54857077,0.00037303468,0.00037324708,653856,-0.13873476,60
0.6,0.00025,2.5913714e-05,10876,12.609688,788,834.0,656193,6.279516,8.1230515e-05,0.64883747,0.00013822917,0.00011317972,657192,-0.13545269,60
0.7,0.00025,1.9839457e-05,10983,-6.2348537,792,834.0,659529,6.1630664,8.3565945e-05,0.7289169399999998,2.3776885e-05,1.6765287e-05,660528,-0.15596302,60
0.8,0.00025,1.8719213e-05,11087,8.247156,796,834.0,662865,7.0032005,9.227941e-05,0.7675996099999998,1.638546e-05,1.532922e-05,663864,-0.107058376,59
0.8,0.00025,2.3058346e-05,11187,1.4815731,800,834.0,666201,6.5445347,8.742924e-05,0.8221561,4.7768273e-05,1.9773202e-05,667200,-0.1400905,59
0.8,0.00025,1.1278777e-05,11276,14.701681,804,834.0,669537,6.0522213,9.333424e-05,0.8107132,7.369574e-05,3.9448372e-05,670536,-0.15135221,59
0.8,0.00025,3.1694355e-05,11367,7.3685217,808,834.0,672873,6.4648213,9.1511094e-05,0.8388658600000001,2.330895e-05,1.4022476e-05,673872,-0.13478419,59
0.9,0.00025,1.1234763e-05,11460,9.676209,812,834.0,676209,6.2488527,8.72569e-05,0.8743153599999998,2.5727932e-05,1.2297081e-05,677208,-0.15867823,59
0.9,0.00025,1.0060259e-05,11551,8.298556,816,834.0,679545,6.3732715,8.546383e-05,0.89691399,8.367889e-06,7.6136816e-06,680544,-0.165492,58
0.9,0.00025,1.9278297e-05,11646,-9.504265,820,834.0,682881,7.1288157,8.398227e-05,0.88903914,6.569995e-06,1.6658872e-05,683880,-0.11546423,58
0.9,0.00025,1.0187181e-05,11753,4.35023,824,834.0,686217,6.4269075,7.959498e-05,0.93284147,1.5294143e-05,1.03713355e-05,687216,-0.12707594,58
0.9,0.00025,1.6657796e-05,11862,-2.8276658,828,834.0,689553,7.1816278,8.5435386e-05,0.9144199499999999,1.7381637e-05,1.1155253e-05,690552,-0.11612411,58
0.9,0.00025,3.1825155e-05,11962,-6.725836,832,834.0,692889,7.1446676,8.554056e-05,0.9489898899999999,2.4938658e-05,2.1457567e-05,693888,-0.12053999,58
0.9,0.00025,3.178447e-05,12062,-4.7676125,836,834.0,696225,6.727045,8.6054075e-05,0.9344746099999999,1.9331039e-05,1.3478388e-05,697224,-0.12748954,57
1.0,0.00025,3.2495518e-05,12248,-9.246079,840,834.0,699561,6.573207,8.584883e-05,0.9785110499999999,3.2750664e-05,2.6516767e-05,700560,-0.112811625,57
1.0,0.00025,3.243311e-05,12340,-3.7610536,844,834.0,702897,6.642824,8.790781e-05,0.9786306099999998,1.5631698e-05,1.5227861e-05,703896,-0.10021953,57
1.0,0.00025,2.460623e-05,12437,6.5347967,848,834.0,706233,6.9704657,8.993054e-05,0.9580619699999998,1.0883148e-05,1.2197906e-05,707232,-0.1022796,56
0.9,0.00025,1.7539569e-05,12535,17.758808,852,834.0,709569,6.6521797,8.300915e-05,0.90478309,1.9750363e-05,1.91861e-05,710568,-0.13624543,56
0.8,0.00025,6.8888156e-05,12634,20.827007,856,834.0,712905,6.2740374,8.216147e-05,0.83708148,9.088562e-05,9.018096e-05,713904,-0.11824456,56
0.8,0.00025,0.000118657685,12711,-5.030574,860,834.0,716241,7.588292,8.57683e-05,0.83336712,4.890247e-05,4.9484654e-05,717240,-0.07915907,56
0.9,0.00025,9.5267205e-06,12770,6.52919,864,834.0,719577,6.9572105,9.2401206e-05,0.8516897199999999,1.9048763e-05,1.5533371e-05,720576,-0.14580114,56
0.9,0.00025,3.573454e-05,12831,-0.24522734,868,834.0,722913,7.195811,8.947048e-05,0.8511991099999999,1.2696746e-05,2.4476125e-05,723912,-0.15100513,56
0.8,0.00025,0.00012446479,12895,7.6860986,872,834.0,726249,7.042312,8.399068e-05,0.8473399699999998,0.00017223835,0.00010440364,727248,-0.1449304,56
0.8,0.00025,4.2953696e-05,12965,5.8308916,876,834.0,729585,6.7402287,8.46491e-05,0.84466058,1.8914165e-05,2.2403754e-05,730584,-0.09933573,56
0.8,0.00025,5.0459937e-05,13034,-4.141734,880,834.0,732921,6.6882353,8.309833e-05,0.8028421299999999,3.991546e-05,1.4357435e-05,733920,-0.12515873,56
0.8,0.00025,2.8171433e-05,13093,-12.5677,884,834.0,736257,7.3075476,8.893318e-05,0.75846912,8.350727e-06,1.0547744e-05,737256,-0.08335289,56
0.7,0.00025,3.9419363e-05,13154,-6.618029,888,834.0,739593,6.9589725,8.548755e-05,0.6580674699999999,1.7842041e-05,2.9096482e-05,740592,-0.101578414,56
0.6,0.00025,9.65035e-05,13219,-3.137702,892,834.0,742929,7.274604,8.431756e-05,0.59479374,3.7982787e-05,5.3461466e-05,743928,-0.07334237,56
0.6,0.00025,0.00019445027,13279,-14.222065,896,834.0,746265,7.1677227,8.496623e-05,0.5564650999999999,0.00024118213,0.00021606137,747264,-0.08128941,56
0.5,0.00025,2.4370162e-05,13340,14.771492,900,834.0,749601,6.758244,8.7714274e-05,0.4770032800000001,3.7400252e-05,1.14594695e-05,750600,-0.114562705,56
0.4,0.00025,0.00011008045,13398,8.141412,904,834.0,752937,6.880369,8.1448336e-05,0.44345575000000004,4.7772966e-05,4.1320345e-05,753936,-0.059509974,56
0.4,0.00025,2.017689e-05,13457,13.673962,908,834.0,756273,7.6471324,8.18296e-05,0.37456432999999995,4.4280885e-05,2.7730483e-05,757272,-0.0809834,56
0.3,0.00025,3.0334353e-05,13518,-7.002595,912,834.0,759609,7.1193943,7.568463e-05,0.31260330000000003,3.245841e-05,1.8514318e-05,760608,-0.06383409,56
0.3,0.00025,9.786067e-06,13577,-12.172965,916,834.0,762945,7.3782926,7.5900534e-05,0.32364687000000003,9.030935e-06,6.530787e-06,763944,-0.033013105,56
0.3,0.00025,1.9188337e-05,13639,-1.7371092,920,834.0,766281,7.039913,6.917007e-05,0.32340503,1.420101e-05,9.536274e-06,767280,-0.054250985,56
0.3,0.00025,4.5998815e-05,13699,-5.7400603,924,834.0,769617,7.3626795,6.693371e-05,0.25073272,1.7265222e-05,1.4381003e-05,770616,-0.004655878,56
0.3,0.00025,2.0707193e-05,13760,2.8330843,928,834.0,772953,6.9234495,6.846554e-05,0.25070909999999996,1.3593643e-05,3.0858446e-05,773952,-0.06485613,56
0.2,0.00025,1.2916456e-05,13821,8.198288,932,834.0,776289,7.307349,7.09125e-05,0.17890762,1.0428697e-05,5.6469403e-06,777288,-0.02869805,56
0.2,0.00025,2.7086333e-05,13880,-2.973666,936,834.0,779625,7.010991,7.374971e-05,0.22850808000000003,1.45881195e-05,2.0265568e-05,780624,-0.016388591,56
0.2,0.00025,5.3168722e-05,13942,-14.757433,940,834.0,782961,7.503133,7.778142e-05,0.18388668,4.833123e-05,2.6412534e-05,783960,-0.044380754,56
0.2,0.00025,3.1042193e-05,14003,2.1989071,944,834.0,786297,6.9733143,7.641271e-05,0.18380228,1.5232658e-05,9.352159e-06,787296,-0.032833785,56
0.2,0.00025,7.859159e-06,14063,1.3623766,948,834.0,789633,7.159316,7.471867e-05,0.18381308000000005,7.571155e-06,1.0612921e-05,790632,-0.046890154,56
0.3,0.00025,5.3042168e-05,14124,-3.1464462,952,834.0,792969,7.375431,7.330508e-05,0.31802425999999995,7.6124675e-06,2.3209881e-05,793968,-0.085064635,56
0.3,0.00025,3.4590666e-05,14181,10.991087,956,834.0,796305,7.3994637,6.921818e-05,0.32964910000000003,2.3724922e-05,1.8714376e-05,797304,-0.061061084,56
0.3,0.00025,3.471783e-05,14275,9.675382,960,834.0,799641,7.385889,7.443788e-05,0.31823831,6.735493e-05,6.5009925e-05,800640,-0.046022117,56
0.3,0.00025,6.6183593e-06,14335,-5.56266,964,834.0,802977,6.878192,6.939386e-05,0.29967675000000005,1.4204505e-05,6.80994e-06,803976,-0.045733713,56
0.3,0.00025,1.0548036e-05,14391,17.545404,968,834.0,806313,8.077581,6.945477e-05,0.26930489,9.195697e-06,7.3435294e-06,807312,-0.06532113,56
0.3,0.00025,1.2797869e-05,14450,7.6726437,972,834.0,809649,7.4248514,6.745945e-05,0.26933313000000003,9.640766e-06,8.593708e-06,810648,-0.06552182,56
0.3,0.00025,1.4725516e-05,14512,-11.408445,976,834.0,812985,7.40841,6.5988126e-05,0.26949544000000003,9.276555e-06,5.7108527e-06,813984,-0.049021848,56
0.3,0.00025,1.570204e-05,14569,11.977212,980,834.0,816321,7.5256658,6.76646e-05,0.28903762,2.8229274e-06,3.6523707e-06,817320,-0.04035978,56
0.3,0.00025,1.0448566e-05,14630,9.1222515,984,834.0,819657,7.620908,6.684485e-05,0.29183473000000004,1.1158159e-05,1.1131415e-05,820656,-0.062442757,56
0.3,0.00025,1.8304092e-05,14690,-4.029565,988,834.0,822993,7.466659,6.958518e-05,0.29184579000000005,1.9140227e-05,1.0579715e-05,823992,-0.0654046,56
0.3,0.00025,1.6755725e-05,14748,31.347454,992,834.0,826329,7.416263,7.303357e-05,0.30066297000000003,2.115066e-05,1.2764435e-05,827328,-0.07964887,56
0.3,0.00025,5.6860417e-06,14807,-7.260356,996,834.0,829665,7.5994473,7.278589e-05,0.30033934000000007,4.4628127e-06,3.7299517e-06,830664,-0.06634138,56
0.3,0.00025,0.00018635811,14863,-14.676284,1000,834.0,833001,8.187713,7.233561e-05,0.3005068,8.667887e-05,7.521888e-05,834000,-0.02419259,56
0.3,0.00025,1.148855e-05,14923,11.925016,1004,834.0,836337,7.384801,7.5976575e-05,0.30987118,1.4620428e-05,7.811417e-06,837336,-0.05952155,56
0.3,0.00025,7.613191e-06,14979,-15.478216,1008,834.0,839673,7.785076,6.947299e-05,0.3098686,4.8305037e-06,6.3724083e-06,840672,-0.044960894,56
0.4,0.00025,4.543922e-05,15045,1.5725217,1012,834.0,843009,7.3327026,6.6227636e-05,0.38379300000000005,8.658057e-06,1.1845113e-05,844008,-0.05165682,56
0.4,0.00025,9.828362e-06,15103,-19.276978,1016,834.0,846345,8.065228,7.045655e-05,0.35237816,1.1274192e-05,3.975234e-06,847344,-0.03465599,56
0.4,0.00025,3.3468343e-05,15160,-11.121052,1020,834.0,849681,7.859516,7.2078205e-05,0.35236885,4.4033146e-05,1.7576931e-05,850680,-0.024184864,56
0.4,0.00025,0.00011902777,15221,-1.2356455,1024,834.0,853017,8.074533,7.800368e-05,0.35191855000000005,1.0675102e-05,2.316133e-05,854016,-0.028496541,56
0.4,0.00025,4.080783e-05,15277,-8.138019,1028,834.0,856353,7.834473,7.277055e-05,0.35189362,1.4622126e-05,1.7696733e-05,857352,-0.04955992,56
0.4,0.00025,6.7766174e-05,15341,12.511021,1032,834.0,859689,7.3264284,8.034489e-05,0.35191922,2.9415225e-05,1.7423925e-05,860688,-0.048644073,56
0.4,0.00025,2.3171528e-05,15400,3.1017342,1036,834.0,863025,7.468403,8.117112e-05,0.35203229,1.3131945e-05,1.0707303e-05,864024,-0.07309368,56
0.4,0.00025,1.1675915e-05,15462,13.84471,1040,834.0,866361,7.251211,9.428838e-05,0.35233297,2.273477e-05,1.2380683e-05,867360,-0.06858571,56
0.4,0.00025,0.00024136514,15523,-8.468392,1044,834.0,869697,7.3264112,9.0423746e-05,0.35226915000000003,5.8422538e-05,7.519461e-05,870696,-0.06854229,56
0.4,0.00025,7.648388e-06,15594,4.1859417,1048,834.0,873033,7.388095,8.713682e-05,0.3773468200000001,2.5500562e-05,3.806172e-05,874032,-0.06062831,56
0.2,0.00025,0.00031609304,15654,4.5047297,1052,834.0,876369,7.2271595,8.440984e-05,0.24312351000000004,9.115796e-05,7.890994e-05,877368,-0.10237926,56
0.2,0.00025,8.52524e-05,15715,12.57571,1056,834.0,879705,6.8403373,8.540826e-05,0.23156014999999996,9.0167494e-05,8.157801e-05,880704,-0.098907664,56
0.2,0.00025,1.9704268e-05,15778,0.7928977,1060,834.0,883041,7.453719,8.164416e-05,0.23160090999999997,2.206607e-05,1.6152251e-05,884040,-0.07358131,56
0.2,0.00025,5.5350007e-05,15838,-5.0593224,1064,834.0,886377,7.6558275,8.690461e-05,0.23160922000000003,2.2003187e-05,1.7717532e-05,887376,-0.06288114,56
0.2,0.00025,2.9482893e-05,15899,1.1245235,1068,834.0,889713,6.9866633,8.7313754e-05,0.21337894999999996,1.4339905e-05,1.808846e-05,890712,-0.075168245,56
0.2,0.00025,1.1902618e-05,15957,-3.092838,1072,834.0,893049,8.291428,9.161431e-05,0.21362676999999997,1.0427522e-05,9.517217e-06,894048,-0.0454633,56
0.2,0.00025,1.1340318e-05,16016,2.229188,1076,834.0,896385,7.0976515,8.28995e-05,0.22935863000000004,2.249014e-05,2.0476396e-05,897384,-0.06677735,56
0.2,0.00025,9.772311e-06,16119,1.7244394,1080,834.0,899721,7.1915884,7.944535e-05,0.24025251,1.3442945e-05,1.06367115e-05,900720,-0.075849734,55
0.2,0.00025,3.0287913e-05,16178,-12.130095,1084,834.0,903057,7.6778474,7.682365e-05,0.23742744,2.8820903e-05,1.4735351e-05,904056,-0.057324946,55
0.3,0.00025,7.680069e-05,16236,-24.71747,1088,834.0,906393,7.3640184,7.2315124e-05,0.33325756,2.2514349e-05,2.576999e-05,907392,-0.015910594,55
0.3,0.00025,0.00012376904,16296,6.115871,1092,834.0,909729,7.804599,7.179638e-05,0.30760565,2.4734498e-05,3.920489e-05,910728,-0.037117265,55
0.3,0.00025,1.182003e-05,16355,11.439376,1096,834.0,913065,7.195635,6.580099e-05,0.3284374399999999,1.1156459e-05,1.6163769e-05,914064,-0.045684323,55
0.3,0.00025,1.2516903e-05,16416,4.3185143,1100,834.0,916401,7.409139,7.223441e-05,0.32779948000000003,2.6894302e-05,2.6800746e-05,917400,-0.044159483,55
0.3,0.00025,0.00010302749,16473,-1.9941597,1104,834.0,919737,7.346348,6.971112e-05,0.33384801,3.2780084e-05,2.746619e-05,920736,-0.062372345,55
0.4,0.00025,1.5081692e-05,16534,6.7432694,1108,834.0,923073,7.5338225,6.605871e-05,0.38362761,2.8648823e-05,7.099028e-05,924072,-0.05709119,55
0.3,0.00025,1.0629365e-05,16592,-5.063687,1112,834.0,926409,7.9210157,7.406725e-05,0.32151699,4.138706e-05,2.7334341e-05,927408,-0.031707637,55
0.3,0.00025,2.0411391e-05,16651,2.8112974,1116,834.0,929745,7.681115,7.100623e-05,0.31924919,2.0153482e-05,1.7920032e-05,930744,-0.050287127,55
0.3,0.00025,3.900067e-06,16707,-11.184734,1120,834.0,933081,7.6793156,7.071301e-05,0.31920803999999997,7.2453644e-05,7.294239e-05,934080,-0.02624987,55
0.3,0.00025,1.1650121e-05,16764,-13.141003,1124,834.0,936417,7.6752534,7.462311e-05,0.31939248000000003,2.262936e-05,8.448611e-06,937416,-0.026746733,55
0.3,0.00025,3.1141848e-05,16823,-15.915313,1128,834.0,939753,7.608878,8.011734e-05,0.31975585999999995,7.009966e-05,6.45011e-05,940752,-0.07019752,55
0.3,0.00025,2.6956952e-05,16880,43.06096,1132,834.0,943089,7.879266,8.07484e-05,0.31974218,2.8051923e-05,2.8847448e-05,944088,-0.06793416,55
0.3,0.00025,5.5676173e-05,16935,0.024123192,1136,834.0,946425,7.7585735,7.7446566e-05,0.29214006000000003,1.2089874e-05,1.7163135e-05,947424,-0.043413095,55
0.3,0.00025,3.4609653e-05,16992,-11.1714115,1140,834.0,949761,7.7854853,7.291734e-05,0.34511165000000005,8.3838495e-06,1.1415725e-05,950760,-0.06834973,55
0.3,0.00025,8.426088e-06,17050,-19.149914,1144,834.0,953097,7.104461,6.577658e-05,0.34511421999999997,9.231217e-06,1.1155087e-05,954096,-0.031089174,55
0.3,0.00025,2.3358776e-05,17108,6.752157,1148,834.0,956433,7.1759872,7.077879e-05,0.3237527,2.5075886e-05,1.4450771e-05,957432,-0.04993105,55
0.3,0.00025,1.5140735e-05,17166,-2.6323385,1152,834.0,959769,7.8305016,7.9046775e-05,0.32377634000000016,8.621673e-06,8.045738e-06,960768,-0.04335142,55
0.3,0.00025,1.9623956e-05,17223,10.536709,1156,834.0,963105,6.851961,7.510066e-05,0.32374305,2.3734714e-05,7.297618e-06,964104,-0.055543836,55
0.3,0.00025,1.2564333e-05,17275,1.7838459,1160,834.0,966441,6.9268904,7.0490285e-05,0.32372068,1.0040616e-05,5.5888186e-06,967440,-0.048053928,56
0.3,0.00025,2.5265195e-05,17335,-2.2000294,1164,834.0,969777,6.3571053,6.726762e-05,0.34304737,1.6484082e-05,1.2389382e-05,970776,-0.022161106,55
0.3,0.00025,5.740764e-05,17393,12.258581,1168,834.0,973113,6.692422,6.523975e-05,0.33914464,1.4516836e-05,2.3473129e-05,974112,-0.06903818,56
0.3,0.00025,9.9180525e-06,17451,-2.27458,1172,834.0,976449,7.5822487,6.5658e-05,0.33893937,7.337057e-06,6.2119752e-06,977448,-0.025424756,56
0.3,0.00025,1.2105893e-05,17506,3.6707067,1176,834.0,979785,6.718273,6.620819e-05,0.3463047600000001,1.092527e-05,7.298232e-06,980784,-0.082822606,56
0.3,0.00025,0.00025698112,17565,-2.774953,1180,834.0,983121,7.901417,7.724733e-05,0.32035372,0.00012303216,0.00016034482,984120,-0.060239412,56
0.3,0.00025,1.4149171e-05,17622,2.4440231,1184,834.0,986457,6.627594,7.425396e-05,0.32038261000000007,0.00072028424,0.0007181594,987456,-0.058918953,56
0.3,0.00025,1.176395e-05,17680,27.538858,1188,834.0,989793,6.6251287,7.6283904e-05,0.25653054,1.212753e-05,1.1559034e-05,990792,-0.08121528,56
0.3,0.00025,8.369712e-06,17736,26.836456,1192,834.0,993129,6.1473455,7.661177e-05,0.25653244000000003,1.2888036e-05,1.0106263e-05,994128,-0.1019381,56
0.2,0.00025,3.004717e-05,17795,12.625778,1196,834.0,996465,7.410321,7.6494296e-05,0.23567454000000002,1.5897602e-05,1.0263389e-05,997464,-0.022257324,56
